video_id,title,channel_name,category_id,publish_date,trending_date,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,tags,duration_seconds,thumbnail_link
VID00527,Reacting to Coffee For The First Time,Vice,7,2024-03-08,2024-03-10,3669838,364309,10075,,TRUE,FALSE,reaction|trending|shorts|review|vlog|collab,115,https://i.ytimg.com/vi/527/mqdefault.jpg
VID00528,100 Things You Didn't Know About Crypto,Mark Rober,9,2024-04-05,2024-04-09,9483453,916791,120084,282924,FALSE,FALSE,news|review|unboxing|collab|update,1073,https://i.ytimg.com/vi/528/mqdefault.jpg
VID00529,24 Things You Didn't Know About The Internet,Shroud,3,2024-04-27,2024-04-29,4489110,269922,13048,29507,FALSE,FALSE,viral|review|funny,658,https://i.ytimg.com/vi/529/mqdefault.jpg
VID00530,I Spent 7 Days Coding And This Happened,Corridor Crew,8,2024-02-01,2024-02-10,14380186,1213505,63831,126662,FALSE,TRUE,news|reaction,1209,https://i.ytimg.com/vi/530/mqdefault.jpg
VID00531,GPUs: Is It Worth It?,Kurzgesagt,5,2024-02-21,2024-02-28,6252201,282763,22276,66862,FALSE,FALSE,[none],516,https://i.ytimg.com/vi/531/mqdefault.jpg
VID00532,Working Out For 24 Hours Straight,Gordon Ramsay,10,2024-09-27,2024-10-07,12518568,548629,26681,224651,FALSE,FALSE,[none],417,https://i.ytimg.com/vi/532/mqdefault.jpg
VID00533,The Best GPUs Ranked,Veritasium,2,2024-02-08,2024-02-17,20820541,1130342,126088,618363,FALSE,FALSE,challenge|trending|science|epic,887,https://i.ytimg.com/vi/533/mqdefault.jpg
VID00534,I Spent 100 Days Coding And This Happened,TechLead,2,2024-08-11,2024-08-13,16250771,1005929,141218,253710,FALSE,FALSE,gameplay,149,https://i.ytimg.com/vi/534/mqdefault.jpg
VID00535,I Challenged A Pro Gamer To Stream,Kurzgesagt,9,2024-09-19,2024-09-21,5603869,357383,29054,,TRUE,FALSE,gameplay|review|tutorial,1658,https://i.ytimg.com/vi/535/mqdefault.jpg
VID00536,How Space Actually Works,TechLead,9,2024-05-12,2024-05-17,7443260,369456,17583,33152,FALSE,FALSE,[none],977,https://i.ytimg.com/vi/536/mqdefault.jpg
VID00537,I Challenged A Kid To Code,Shroud,4,2024-04-17,2024-04-26,3948516,79523,4663,73243,FALSE,FALSE,funny|gameplay,1571,https://i.ytimg.com/vi/537/mqdefault.jpg
VID00538,We Tested Every YouTube So You Don't Have To,NASA,6,2024-04-22,2024-05-04,9434832,355443,51903,156469,FALSE,FALSE,epic|update|gameplay|news|shorts|top10,3247,https://i.ytimg.com/vi/538/mqdefault.jpg
VID00539,Why Everyone Is Wrong About Calories,Shroud,7,2024-03-20,2024-03-28,7825338,727609,51475,41487,FALSE,FALSE,[none],2022,https://i.ytimg.com/vi/539/mqdefault.jpg
VID00540,We Tested Every Algorithms So You Don't Have To,Shroud,5,2024-01-11,2024-01-16,5516642,598695,74507,115483,FALSE,FALSE,[none],829,https://i.ytimg.com/vi/540/mqdefault.jpg
VID00541,Reacting to AI For The First Time,Bon Appétit,1,2024-02-21,2024-02-28,12934584,285486,35890,299305,FALSE,FALSE,[none],2699,https://i.ytimg.com/vi/541/mqdefault.jpg
VID00542,Surprising My Mom With Fast Food,SSSniperWolf,6,2024-02-13,2024-02-17,4721786,321282,28529,65564,FALSE,FALSE,shorts|unboxing,728,https://i.ytimg.com/vi/542/mqdefault.jpg
VID00543,Smartphones Tier List 2024,Dude Perfect,9,2024-05-31,2024-06-02,17214515,1870282,127440,17818,FALSE,FALSE,[none],978,https://i.ytimg.com/vi/543/mqdefault.jpg
VID00544,I Spent 100 Days Gaming And This Happened,NASA,2,2024-09-08,2024-09-11,3745539,159006,22881,34356,FALSE,FALSE,shorts|epic|collab|top10,372,https://i.ytimg.com/vi/544/mqdefault.jpg
VID00545,Gaming Setups Tier List 2024,5-Minute Crafts,10,2024-04-02,2024-04-13,14318839,501474,51861,139542,FALSE,FALSE,collab|epic,3408,https://i.ytimg.com/vi/545/mqdefault.jpg
VID00546,Surprising A Stranger With Gaming Setups,Bon Appétit,3,2024-06-12,2024-06-15,13156346,850814,103424,385662,FALSE,FALSE,[none],3396,https://i.ytimg.com/vi/546/mqdefault.jpg
VID00547,We Tested Every The Internet So You Don't Have To,Vsauce,7,2024-06-29,2024-07-05,16632817,1037608,111105,216299,FALSE,FALSE,shorts|challenge|reaction|review|top10,3310,https://i.ytimg.com/vi/547/mqdefault.jpg
VID00548,Space Tier List 2024,Smosh,7,2024-09-26,2024-10-06,23319963,2358329,95999,82325,FALSE,FALSE,[none],1541,https://i.ytimg.com/vi/548/mqdefault.jpg
VID00549,The Truth About Space Nobody Tells You,Vice,6,2024-07-03,2024-07-17,4725785,233783,7055,121670,FALSE,FALSE,review,1784,https://i.ytimg.com/vi/549/mqdefault.jpg
VID00550,Why Everyone Is Wrong About Electric Cars,MrBeast,7,2024-07-09,2024-07-10,23585137,721728,65983,349719,FALSE,TRUE,tutorial|viral|challenge|science|funny|trending,2492,https://i.ytimg.com/vi/550/mqdefault.jpg
VID00551,I Challenged My Mom To Speedrun,Mark Rober,9,2024-06-02,2024-06-10,13858403,1278517,92253,,TRUE,FALSE,epic|challenge,114,https://i.ytimg.com/vi/551/mqdefault.jpg
VID00552,Traveling For 24 Hours Straight,NASA,7,2024-08-20,2024-08-29,23920849,2462695,341529,372072,FALSE,FALSE,news,2965,https://i.ytimg.com/vi/552/mqdefault.jpg
VID00553,Smartphones Tier List 2024,The Tonight Show,10,2024-01-29,2024-02-02,13213100,506978,58018,227523,FALSE,FALSE,[none],3507,https://i.ytimg.com/vi/553/mqdefault.jpg
VID00554,Working Out For 24 Hours Straight,Red Bull,6,2024-08-05,2024-08-09,9106997,280860,5868,168411,FALSE,FALSE,viral|reaction,3527,https://i.ytimg.com/vi/554/mqdefault.jpg
VID00555,Algorithms Tier List 2024,SSSniperWolf,4,2024-01-17,2024-01-21,9081779,258866,23250,20900,FALSE,FALSE,trending|science|shorts,3296,https://i.ytimg.com/vi/555/mqdefault.jpg
VID00556,I Spent 100 Days Drawing And This Happened,Bon Appétit,7,2024-07-01,2024-07-04,23627250,2066643,116526,637907,FALSE,FALSE,[none],2122,https://i.ytimg.com/vi/556/mqdefault.jpg
VID00557,Algorithms: Is It Worth It?,TED,1,2024-05-28,2024-05-31,5134765,453078,9526,98344,FALSE,FALSE,review,3002,https://i.ytimg.com/vi/557/mqdefault.jpg
VID00558,Teaching My My Best Friend How To Stream,Shroud,9,2024-06-23,2024-07-01,4452260,239986,14505,114969,FALSE,FALSE,[none],1824,https://i.ytimg.com/vi/558/mqdefault.jpg
VID00559,Reacting to GPUs For The First Time,Shroud,8,2024-02-19,2024-03-03,551362,18890,2490,9299,FALSE,FALSE,funny|unboxing|epic|reaction|tutorial|science,3326,https://i.ytimg.com/vi/559/mqdefault.jpg
VID00560,I Challenged A CEO To Stream,Vsauce,8,2024-05-12,2024-05-20,8640817,832237,59826,240220,FALSE,FALSE,unboxing|trending|collab|news,567,https://i.ytimg.com/vi/560/mqdefault.jpg
VID00561,Surprising My Best Friend With AI,5-Minute Crafts,6,2024-02-12,2024-02-23,13914497,982283,45966,367211,FALSE,FALSE,[none],2855,https://i.ytimg.com/vi/561/mqdefault.jpg
VID00562,30 Things You Didn't Know About Gaming Setups,BuzzFeed,7,2024-03-22,2024-04-01,13447627,1417150,58425,354353,FALSE,FALSE,[none],2800,https://i.ytimg.com/vi/562/mqdefault.jpg
VID00563,10 Things You Didn't Know About Space,Dude Perfect,7,2024-08-09,2024-08-13,13522791,714977,38908,404286,FALSE,FALSE,unboxing,2051,https://i.ytimg.com/vi/563/mqdefault.jpg
VID00564,YouTube: Is It Worth It?,5-Minute Crafts,10,2024-01-17,2024-01-27,12810241,336141,41410,306129,FALSE,TRUE,trending,1999,https://i.ytimg.com/vi/564/mqdefault.jpg
VID00565,Teaching My My Best Friend How To Cook,PewDiePie,3,2024-02-05,2024-02-10,13641842,384303,50854,,TRUE,FALSE,review|gameplay|tutorial|news,1779,https://i.ytimg.com/vi/565/mqdefault.jpg
VID00566,Space Tier List 2024,NatGeo,7,2024-09-03,2024-09-11,18018609,1601548,52044,382066,FALSE,FALSE,update|viral|review|trending|collab,1512,https://i.ytimg.com/vi/566/mqdefault.jpg
VID00567,10 Things You Didn't Know About Smartphones,Kurzgesagt,6,2024-02-28,2024-03-12,22663852,1374305,113925,25080,FALSE,FALSE,challenge|top10|epic|viral|unboxing|collab,1905,https://i.ytimg.com/vi/567/mqdefault.jpg
VID00568,24 Things You Didn't Know About Electric Cars,Linus Tech Tips,4,2024-10-22,2024-10-23,12473743,1264562,15512,336828,FALSE,FALSE,epic|unboxing|top10|review|prank|tutorial,2116,https://i.ytimg.com/vi/568/mqdefault.jpg
VID00569,I Spent 100 Days Traveling And This Happened,NatGeo,3,2024-10-10,2024-10-20,5507867,409103,25944,140492,FALSE,FALSE,news|vlog|epic|trending|update,2880,https://i.ytimg.com/vi/569/mqdefault.jpg
VID00570,We Tested Every Sleep Science So You Don't Have To,Bon Appétit,10,2024-10-05,2024-10-07,21307576,1372428,125402,41473,FALSE,FALSE,news|review|reaction|update|unboxing|gameplay,1247,https://i.ytimg.com/vi/570/mqdefault.jpg
VID00571,Netflix Tier List 2024,TechLead,7,2024-01-04,2024-01-10,7564065,535203,25403,,TRUE,FALSE,news|reaction|viral|top10|review|unboxing,1319,https://i.ytimg.com/vi/571/mqdefault.jpg
VID00572,10 Things You Didn't Know About The Internet,Smosh,7,2024-05-03,2024-05-12,13181942,517602,51874,329916,FALSE,FALSE,news|challenge|update|collab,3342,https://i.ytimg.com/vi/572/mqdefault.jpg
VID00573,AI: Is It Worth It?,Red Bull,3,2024-09-15,2024-09-17,21237646,1650024,107056,,TRUE,TRUE,science|tutorial|shorts|epic|trending|news,1125,https://i.ytimg.com/vi/573/mqdefault.jpg
VID00574,Surprising A Kid With YouTube,SSSniperWolf,2,2024-10-19,2024-10-26,898587,84677,2394,12721,FALSE,FALSE,collab|tutorial|reaction|shorts|epic|challenge,2646,https://i.ytimg.com/vi/574/mqdefault.jpg
VID00575,Drawing For 24 Hours Straight,CNN,2,2024-03-14,2024-03-25,826477,69290,6312,3305,FALSE,FALSE,epic|science|challenge|unboxing,1940,https://i.ytimg.com/vi/575/mqdefault.jpg
VID00576,The Truth About Python Nobody Tells You,Dude Perfect,8,2024-01-12,2024-01-19,2518799,172919,16876,17879,FALSE,TRUE,shorts|top10|tutorial,1779,https://i.ytimg.com/vi/576/mqdefault.jpg
VID00577,GPUs: Is It Worth It?,NatGeo,8,2024-10-06,2024-10-07,5364628,387191,17667,24281,FALSE,FALSE,[none],2542,https://i.ytimg.com/vi/577/mqdefault.jpg
VID00578,Reacting to Calories For The First Time,MrBeast,6,2024-03-11,2024-03-15,2849874,264395,37432,24965,FALSE,FALSE,funny,2032,https://i.ytimg.com/vi/578/mqdefault.jpg
VID00579,Reacting to Crypto For The First Time,The Tonight Show,4,2024-05-08,2024-05-11,6689631,593408,79649,61219,FALSE,FALSE,[none],1669,https://i.ytimg.com/vi/579/mqdefault.jpg
VID00580,Gaming For 24 Hours Straight,Corridor Crew,8,2024-08-04,2024-08-14,9165864,931152,90514,170591,FALSE,FALSE,collab,1818,https://i.ytimg.com/vi/580/mqdefault.jpg
VID00581,I Tried GPUs For 30 Days,Smosh,7,2024-05-30,2024-06-09,21695895,2495848,210324,272302,FALSE,FALSE,shorts,529,https://i.ytimg.com/vi/581/mqdefault.jpg
VID00582,24 Things You Didn't Know About Gaming Setups,Bon Appétit,6,2024-03-03,2024-03-04,10740077,954032,105279,77322,FALSE,FALSE,shorts|reaction|funny|review|challenge|vlog,2384,https://i.ytimg.com/vi/582/mqdefault.jpg
VID00583,The Internet Tier List 2024,Corridor Crew,7,2024-06-11,2024-06-25,10791492,429663,7283,165369,FALSE,FALSE,news|epic,251,https://i.ytimg.com/vi/583/mqdefault.jpg
VID00584,Teaching My A Stranger How To Speedrun,BuzzFeed,1,2024-10-21,2024-10-22,15544492,752922,96246,197127,FALSE,FALSE,trending|shorts|viral|science,2245,https://i.ytimg.com/vi/584/mqdefault.jpg
VID00585,Electric Cars Tier List 2024,PewDiePie,9,2024-06-09,2024-06-17,20596071,508872,26350,608305,FALSE,FALSE,epic|collab|science|viral|unboxing|top10,2080,https://i.ytimg.com/vi/585/mqdefault.jpg
VID00586,Smartphones Tier List 2024,Gordon Ramsay,6,2024-10-02,2024-10-03,23143544,2471764,114581,549968,FALSE,FALSE,[none],513,https://i.ytimg.com/vi/586/mqdefault.jpg
VID00587,Reacting to Calories For The First Time,Vsauce,3,2024-10-25,2024-11-02,4073224,132904,17365,93024,FALSE,FALSE,top10|epic|reaction,3542,https://i.ytimg.com/vi/587/mqdefault.jpg
VID00588,I Tried Crypto For 30 Days,CNN,5,2024-02-12,2024-02-18,18790661,1945852,85486,,TRUE,FALSE,funny,3565,https://i.ytimg.com/vi/588/mqdefault.jpg
VID00589,Algorithms Tier List 2024,Linus Tech Tips,8,2024-02-23,2024-02-29,7051516,715020,83388,112146,FALSE,FALSE,vlog|top10|challenge|news|gameplay|trending,1343,https://i.ytimg.com/vi/589/mqdefault.jpg
VID00590,I Tried Electric Cars For 30 Days,Linus Tech Tips,2,2024-05-22,2024-05-29,5559514,492720,70562,98625,FALSE,FALSE,top10,478,https://i.ytimg.com/vi/590/mqdefault.jpg
VID00591,I Spent 30 Days Cooking And This Happened,Kurzgesagt,9,2024-08-19,2024-08-25,8961343,285263,24830,101069,FALSE,FALSE,update,928,https://i.ytimg.com/vi/591/mqdefault.jpg
VID00592,Coding For 24 Hours Straight,Shroud,7,2024-08-04,2024-08-08,9915200,386147,13411,89255,FALSE,FALSE,prank|news|epic,2548,https://i.ytimg.com/vi/592/mqdefault.jpg
VID00593,Reacting to Electric Cars For The First Time,CNN,4,2024-02-03,2024-02-12,3440071,163561,21845,73224,FALSE,FALSE,update|epic|reaction,1717,https://i.ytimg.com/vi/593/mqdefault.jpg
VID00594,The Best AI Ranked,Shroud,5,2024-05-27,2024-06-08,154249,4538,365,,TRUE,FALSE,vlog|reaction|tutorial|unboxing|shorts,2012,https://i.ytimg.com/vi/594/mqdefault.jpg
VID00595,I Spent 7 Days Working Out And This Happened,Corridor Crew,6,2024-01-11,2024-01-14,8902739,962615,32634,205186,FALSE,FALSE,collab|unboxing|viral|reaction,99,https://i.ytimg.com/vi/595/mqdefault.jpg
VID00596,Reacting to Calories For The First Time,MKBHD,3,2024-03-16,2024-03-29,3201100,96030,11767,34362,FALSE,FALSE,collab|gameplay|unboxing|challenge|tutorial,2069,https://i.ytimg.com/vi/596/mqdefault.jpg
VID00597,Teaching My My Best Friend How To Speedrun,Dream,9,2024-01-11,2024-01-14,13818019,1459549,149328,70573,FALSE,FALSE,[none],2099,https://i.ytimg.com/vi/597/mqdefault.jpg
VID00598,Coffee Tier List 2024,Shroud,2,2024-05-20,2024-06-04,21084995,1852952,251799,295797,FALSE,FALSE,gameplay,2218,https://i.ytimg.com/vi/598/mqdefault.jpg
VID00599,We Tested Every JavaScript So You Don't Have To,Linus Tech Tips,1,2024-10-23,2024-11-01,23599696,1282111,122738,320255,FALSE,FALSE,collab|vlog|epic|viral,1923,https://i.ytimg.com/vi/599/mqdefault.jpg
VID00600,YouTube Tier List 2024,Dream,3,2024-06-04,2024-06-12,9722399,257270,13188,137687,FALSE,TRUE,epic|trending,950,https://i.ytimg.com/vi/600/mqdefault.jpg
